STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
01,AL,35019,4,70.0000,0.0000,60.0000,0.0000,50.0000,190.0000,70.0000,0.0000,0.0000,0.0000,5784.0000,70.0000,5845.0000,60.0000,4720.0000,20.0000,7.0000,30.0000,10.0000,20.0000,9.0000,20.0000,20.0000,0.0000,0.0000,30.0000,217.0000,0.0000,0.0000,30.0000,1200.0000,0.0000,0.0000,0.0000,20.0000,384.0000,0.0000,0.0000,20.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,733.0000,3192.0000,30.0000,94.0000,0.0000,0.0000,30.0000,16.0000,40.0000,134.0000,40.0000,251.0000,40.0000,150.0000,70.0000,3903.0000,70.0000,538.0000,0.0000,0.0000,0.0000,0.0000,40.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,72.0000,0.0000,0.0000,20.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,636.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,468.0000,70.0000,502.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,179.0000
01,AL,35019,5,70.0000,0.0000,70.0000,0.0000,50.0000,190.0000,60.0000,0.0000,0.0000,0.0000,9998.0000,70.0000,10135.0000,70.0000,7879.0000,40.0000,131.0000,0.0000,0.0000,0.0000,0.0000,30.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,137.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,1037.0000,6052.0000,30.0000,184.0000,0.0000,0.0000,40.0000,41.0000,40.0000,268.0000,30.0000,240.0000,30.0000,227.0000,70.0000,7809.0000,70.0000,1428.0000,0.0000,0.0000,0.0000,0.0000,20.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1480.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1388.0000,70.0000,1483.0000,0.0000,0.0000,0.0000,0.0000,30.0000,114.0000,40.0000,214.0000
01,AL,35019,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01,AL,35020,1,6070.0000,2780.0000,370.0000,2870.0000,4170.0000,12210.0000,6090.0000,180.0000,180.0000,0.0000,82050.0000,6070.0000,83030.0000,5240.0000,71301.0000,230.0000,90.0000,70.0000,116.0000,60.0000,93.0000,110.0000,50.0000,1070.0000,3842.0000,40.0000,11.0000,110.0000,595.0000,570.0000,5699.0000,0.0000,220.0000,665.0000,170.0000,291.0000,30.0000,155.0000,900.0000,980.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,61.0000,70.0000,80.0000,40.0000,121.0000,0.0000,0.0000,260.0000,3176.0000,4406.0000,140.0000,150.0000,70.0000,106.0000,130.0000,110.0000,250.0000,432.0000,120.0000,459.0000,240.0000,741.0000,1900.0000,9472.0000,1920.0000,1001.0000,0.0000,0.0000,40.0000,13.0000,840.0000,286.0000,0.0000,0.0000,80.0000,27.0000,230.0000,105.0000,210.0000,43.0000,330.0000,96.0000,40.0000,13.0000,760.0000,950.0000,130.0000,412.0000,130.0000,431.0000,640.0000,76.0000,5850.0000,22187.0000,4010.0000,13881.0000,3860.0000,12984.0000,2700.0000,3480.0000,780.0000,788.0000,80.0000,45.0000,1240.0000,715.0000,2460.0000,1792.0000,0.0000,0.0000,0.0000,0.0000,300.0000,222.0000,5660.0000,20682.0000
01,AL,35020,2,2540.0000,920.0000,400.0000,1150.0000,1560.0000,5530.0000,2600.0000,100.0000,100.0000,0.0000,88936.0000,2540.0000,89470.0000,2330.0000,78993.0000,200.0000,125.0000,80.0000,256.0000,60.0000,50.0000,310.0000,158.0000,260.0000,-709.0000,40.0000,21.0000,80.0000,819.0000,490.0000,7495.0000,0.0000,70.0000,207.0000,310.0000,1913.0000,0.0000,0.0000,290.0000,534.0000,60.0000,13.0000,0.0000,0.0000,40.0000,149.0000,30.0000,107.0000,120.0000,123.0000,0.0000,0.0000,0.0000,0.0000,600.0000,8771.0000,22406.0000,490.0000,874.0000,80.0000,149.0000,350.0000,242.0000,600.0000,1462.0000,320.0000,1303.0000,560.0000,2562.0000,2450.0000,41789.0000,2450.0000,5054.0000,0.0000,0.0000,30.0000,34.0000,1290.0000,1249.0000,0.0000,0.0000,220.0000,132.0000,290.0000,317.0000,390.0000,62.0000,770.0000,664.0000,110.0000,66.0000,90.0000,173.0000,40.0000,104.0000,40.0000,133.0000,170.0000,38.0000,2510.0000,10385.0000,910.0000,1763.0000,780.0000,1551.0000,640.0000,896.0000,260.0000,248.0000,0.0000,0.0000,1790.0000,3805.0000,1920.0000,4060.0000,0.0000,0.0000,0.0000,0.0000,340.0000,448.0000,2190.0000,6780.0000
01,AL,35020,3,710.0000,240.0000,220.0000,230.0000,420.0000,1510.0000,570.0000,0.0000,0.0000,0.0000,42686.0000,710.0000,43002.0000,650.0000,34682.0000,130.0000,136.0000,50.0000,145.0000,40.0000,94.0000,210.0000,135.0000,80.0000,220.0000,50.0000,216.0000,60.0000,789.0000,210.0000,4546.0000,0.0000,40.0000,107.0000,140.0000,2045.0000,20.0000,252.0000,140.0000,316.0000,40.0000,10.0000,0.0000,0.0000,0.0000,0.0000,20.0000,58.0000,60.0000,75.0000,0.0000,0.0000,0.0000,0.0000,350.0000,6002.0000,21323.0000,310.0000,817.0000,50.0000,91.0000,250.0000,211.0000,350.0000,1218.0000,210.0000,1036.0000,340.0000,1937.0000,710.0000,27096.0000,710.0000,3779.0000,0.0000,0.0000,0.0000,0.0000,290.0000,416.0000,0.0000,0.0000,50.0000,33.0000,80.0000,109.0000,30.0000,5.0000,170.0000,238.0000,50.0000,23.0000,40.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,710.0000,4773.0000,0.0000,0.0000,0.0000,0.0000,20.0000,35.0000,70.0000,69.0000,0.0000,0.0000,690.0000,3363.0000,690.0000,3482.0000,0.0000,0.0000,0.0000,0.0000,160.0000,320.0000,550.0000,1597.0000
01,AL,35020,4,230.0000,50.0000,130.0000,50.0000,140.0000,550.0000,190.0000,0.0000,0.0000,0.0000,19858.0000,230.0000,20023.0000,220.0000,15383.0000,60.0000,27.0000,30.0000,36.0000,30.0000,16.0000,80.0000,69.0000,40.0000,252.0000,0.0000,0.0000,20.0000,320.0000,90.0000,2399.0000,0.0000,0.0000,0.0000,60.0000,1229.0000,0.0000,0.0000,70.0000,165.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,35.0000,0.0000,0.0000,0.0000,0.0000,120.0000,2334.0000,10215.0000,110.0000,398.0000,0.0000,0.0000,100.0000,86.0000,120.0000,551.0000,90.0000,539.0000,110.0000,769.0000,230.0000,14046.0000,230.0000,2115.0000,0.0000,0.0000,0.0000,0.0000,100.0000,162.0000,0.0000,0.0000,30.0000,13.0000,40.0000,60.0000,0.0000,0.0000,60.0000,88.0000,30.0000,15.0000,40.0000,126.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,2413.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,38.0000,0.0000,0.0000,230.0000,1953.0000,230.0000,2068.0000,0.0000,0.0000,0.0000,0.0000,60.0000,240.0000,170.0000,582.0000
01,AL,35020,5,170.0000,20.0000,120.0000,20.0000,120.0000,410.0000,120.0000,0.0000,0.0000,0.0000,23924.0000,170.0000,24036.0000,150.0000,16062.0000,80.0000,63.0000,30.0000,134.0000,30.0000,45.0000,90.0000,104.0000,20.0000,148.0000,30.0000,531.0000,20.0000,749.0000,60.0000,2277.0000,0.0000,0.0000,0.0000,50.0000,1138.0000,20.0000,777.0000,40.0000,112.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,2898.0000,17676.0000,110.0000,679.0000,0.0000,0.0000,110.0000,149.0000,120.0000,917.0000,100.0000,664.0000,120.0000,939.0000,170.0000,18894.0000,170.0000,3598.0000,0.0000,0.0000,0.0000,0.0000,50.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,3187.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,3546.0000,170.0000,3666.0000,0.0000,0.0000,0.0000,0.0000,70.0000,686.0000,90.0000,313.0000
01,AL,35020,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01,AL,35022,1,3240.0000,1960.0000,410.0000,810.0000,1880.0000,4990.0000,1800.0000,90.0000,90.0000,0.0000,41899.0000,3240.0000,42667.0000,2520.0000,32424.0000,390.0000,263.0000,190.0000,310.0000,160.0000,199.0000,80.0000,52.0000,560.0000,2523.0000,160.0000,57.0000,210.0000,1318.0000,500.0000,5069.0000,0.0000,110.0000,352.0000,220.0000,405.0000,40.0000,-126.0000,570.0000,768.0000,0.0000,0.0000,0.0000,0.0000,40.0000,152.0000,0.0000,0.0000,90.0000,87.0000,40.0000,93.0000,0.0000,0.0000,310.0000,4173.0000,5089.0000,140.0000,172.0000,130.0000,105.0000,200.0000,217.0000,310.0000,545.0000,190.0000,1085.0000,270.0000,767.0000,1310.0000,7251.0000,1300.0000,765.0000,0.0000,0.0000,30.0000,12.0000,390.0000,144.0000,20.0000,1.0000,50.0000,17.0000,140.0000,73.0000,110.0000,16.0000,100.0000,35.0000,0.0000,0.0000,430.0000,588.0000,90.0000,335.0000,90.0000,309.0000,220.0000,24.0000,2950.0000,7843.0000,1300.0000,3906.0000,1190.0000,3542.0000,830.0000,1052.0000,320.0000,296.0000,80.0000,51.0000,1020.0000,620.0000,1520.0000,1251.0000,0.0000,0.0000,0.0000,0.0000,320.0000,269.0000,2750.0000,6844.0000
01,AL,35022,2,2270.0000,980.0000,600.0000,590.0000,1280.0000,4330.0000,1470.0000,50.0000,50.0000,0.0000,83454.0000,2270.0000,84488.0000,1950.0000,68254.0000,400.0000,345.0000,190.0000,286.0000,160.0000,175.0000,380.0000,220.0000,350.0000,717.0000,120.0000,118.0000,190.0000,1902.0000,530.0000,9525.0000,0.0000,70.0000,235.0000,460.0000,3162.0000,50.0000,326.0000,500.0000,1034.0000,80.0000,20.0000,0.0000,0.0000,30.0000,124.0000,60.0000,225.0000,210.0000,232.0000,0.0000,0.0000,0.0000,0.0000,820.0000,12840.0000,31989.0000,630.0000,1178.0000,160.0000,187.0000,620.0000,685.0000,820.0000,2325.0000,590.0000,3670.0000,730.0000,2918.0000,2190.0000,40921.0000,2180.0000,5028.0000,0.0000,0.0000,50.0000,68.0000,940.0000,884.0000,0.0000,0.0000,160.0000,97.0000,260.0000,274.0000,270.0000,51.0000,470.0000,421.0000,80.0000,41.0000,180.0000,443.0000,60.0000,139.0000,50.0000,146.0000,100.0000,20.0000,2220.0000,9120.0000,510.0000,960.0000,440.0000,839.0000,410.0000,573.0000,210.0000,198.0000,0.0000,0.0000,1760.0000,4144.0000,1870.0000,4653.0000,0.0000,0.0000,0.0000,0.0000,340.0000,571.0000,1910.0000,4986.0000
01,AL,35022,3,1520.0000,560.0000,600.0000,290.0000,850.0000,3100.0000,990.0000,0.0000,0.0000,0.0000,93827.0000,1520.0000,94725.0000,1320.0000,72489.0000,440.0000,307.0000,240.0000,948.0000,210.0000,701.0000,580.0000,426.0000,240.0000,870.0000,170.0000,625.0000,180.0000,2515.0000,440.0000,10770.0000,40.0000,40.0000,113.0000,350.0000,5217.0000,50.0000,250.0000,450.0000,898.0000,80.0000,19.0000,0.0000,0.0000,50.0000,269.0000,30.0000,123.0000,200.0000,206.0000,20.0000,45.0000,0.0000,0.0000,910.0000,16004.0000,56459.0000,760.0000,2050.0000,130.0000,195.0000,790.0000,942.0000,910.0000,3490.0000,750.0000,4910.0000,810.0000,4067.0000,1510.0000,59187.0000,1510.0000,8266.0000,0.0000,0.0000,0.0000,0.0000,630.0000,920.0000,40.0000,3.0000,120.0000,64.0000,140.0000,207.0000,70.0000,11.0000,410.0000,579.0000,60.0000,44.0000,150.0000,300.0000,0.0000,0.0000,20.0000,73.0000,30.0000,22.0000,1490.0000,10277.0000,0.0000,0.0000,0.0000,0.0000,60.0000,70.0000,110.0000,113.0000,0.0000,0.0000,1450.0000,7346.0000,1460.0000,7732.0000,0.0000,0.0000,0.0000,0.0000,360.0000,799.0000,1140.0000,3306.0000
01,AL,35022,4,980.0000,180.0000,640.0000,130.0000,560.0000,2360.0000,740.0000,0.0000,0.0000,0.0000,84996.0000,980.0000,85791.0000,890.0000,67821.0000,340.0000,226.0000,170.0000,358.0000,150.0000,248.0000,510.0000,436.0000,200.0000,895.0000,130.0000,600.0000,120.0000,2416.0000,290.0000,8194.0000,0.0000,30.0000,103.0000,210.0000,4438.0000,40.0000,428.0000,300.0000,795.0000,50.0000,14.0000,0.0000,0.0000,0.0000,0.0000,20.0000,90.0000,140.0000,158.0000,0.0000,0.0000,0.0000,0.0000,650.0000,13462.0000,56802.0000,580.0000,2118.0000,60.0000,151.0000,590.0000,781.0000,650.0000,3306.0000,570.0000,4358.0000,590.0000,3304.0000,980.0000,58320.0000,980.0000,8595.0000,0.0000,0.0000,0.0000,0.0000,430.0000,709.0000,30.0000,1.0000,120.0000,67.0000,90.0000,124.0000,0.0000,0.0000,300.0000,455.0000,50.0000,34.0000,120.0000,313.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,980.0000,9963.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,61.0000,0.0000,0.0000,970.0000,7886.0000,970.0000,8301.0000,0.0000,0.0000,0.0000,0.0000,250.0000,653.0000,720.0000,2293.0000
01,AL,35022,5,1350.0000,150.0000,1130.0000,60.0000,760.0000,3630.0000,1150.0000,0.0000,0.0000,0.0000,177825.0000,1350.0000,179136.0000,1270.0000,145232.0000,610.0000,463.0000,350.0000,1312.0000,320.0000,846.0000,870.0000,908.0000,260.0000,1580.0000,270.0000,1730.0000,180.0000,5468.0000,400.0000,13396.0000,0.0000,30.0000,126.0000,240.0000,5196.0000,110.0000,3102.0000,450.0000,1311.0000,80.0000,23.0000,0.0000,0.0000,40.0000,345.0000,40.0000,194.0000,190.0000,218.0000,30.0000,65.0000,0.0000,0.0000,1120.0000,27488.0000,150108.0000,1060.0000,5778.0000,70.0000,187.0000,1060.0000,1552.0000,1120.0000,7977.0000,1030.0000,8827.0000,1050.0000,7280.0000,1350.0000,133249.0000,1350.0000,22985.0000,30.0000,25.0000,0.0000,0.0000,580.0000,764.0000,70.0000,6.0000,220.0000,131.0000,130.0000,190.0000,0.0000,0.0000,310.0000,384.0000,70.0000,38.0000,160.0000,423.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1340.0000,23737.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,116.0000,0.0000,0.0000,1350.0000,22221.0000,1350.0000,22859.0000,0.0000,0.0000,0.0000,0.0000,500.0000,2017.0000,820.0000,2805.0000
01,AL,35022,6,180.0000,0.0000,150.0000,0.0000,130.0000,460.0000,140.0000,0.0000,0.0000,0.0000,51915.0000,180.0000,52343.0000,160.0000,33481.0000,120.0000,383.0000,80.0000,542.0000,70.0000,353.0000,110.0000,257.0000,40.0000,1788.0000,80.0000,1942.0000,20.0000,990.0000,50.0000,2497.0000,0.0000,0.0000,0.0000,40.0000,973.0000,40.0000,6525.0000,50.0000,428.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.0000,6004.0000,49212.0000,150.0000,1742.0000,0.0000,0.0000,160.0000,336.0000,160.0000,2192.0000,140.0000,1557.0000,160.0000,1572.0000,180.0000,44187.0000,180.0000,10933.0000,30.0000,97.0000,0.0000,0.0000,50.0000,52.0000,20.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,254.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,10506.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,10838.0000,180.0000,11233.0000,60.0000,38.0000,70.0000,64.0000,100.0000,1436.0000,60.0000,371.0000
01,AL,35023,1,3730.0000,2250.0000,540.0000,860.0000,2200.0000,5710.0000,1970.0000,80.0000,80.0000,0.0000,49236.0000,3730.0000,50141.0000,2850.0000,36806.0000,500.0000,389.0000,200.0000,285.0000,180.0000,180.0000,100.0000,38.0000,580.0000,2897.0000,130.0000,105.0000,290.0000,1682.0000,680.0000,6772.0000,0.0000,130.0000,404.0000,290.0000,444.0000,30.0000,71.0000,610.0000,905.0000,0.0000,0.0000,0.0000,0.0000,40.0000,211.0000,0.0000,0.0000,100.0000,95.0000,30.0000,85.0000,0.0000,0.0000,290.0000,4006.0000,4782.0000,100.0000,111.0000,160.0000,135.0000,160.0000,172.0000,280.0000,506.0000,160.0000,809.0000,240.0000,746.0000,1600.0000,9045.0000,1600.0000,959.0000,0.0000,0.0000,50.0000,21.0000,510.0000,169.0000,20.0000,1.0000,50.0000,19.0000,140.0000,63.0000,170.0000,31.0000,150.0000,49.0000,20.0000,7.0000,440.0000,614.0000,100.0000,312.0000,100.0000,308.0000,230.0000,25.0000,3430.0000,8945.0000,1490.0000,4293.0000,1350.0000,3857.0000,940.0000,1168.0000,300.0000,267.0000,50.0000,30.0000,1250.0000,790.0000,1790.0000,1457.0000,0.0000,0.0000,0.0000,0.0000,280.0000,220.0000,3240.0000,7720.0000
01,AL,35023,2,2830.0000,1170.0000,870.0000,740.0000,1720.0000,5610.0000,1920.0000,50.0000,50.0000,0.0000,102672.0000,2830.0000,103640.0000,2420.0000,81922.0000,520.0000,471.0000,210.0000,342.0000,180.0000,219.0000,410.0000,217.0000,330.0000,963.0000,120.0000,273.0000,250.0000,2637.0000,690.0000,12138.0000,0.0000,90.0000,287.0000,610.0000,4038.0000,40.0000,152.0000,510.0000,968.0000,70.0000,16.0000,0.0000,0.0000,40.0000,204.0000,60.0000,169.0000,210.0000,222.0000,40.0000,89.0000,0.0000,0.0000,700.0000,9926.0000,26502.0000,520.0000,911.0000,160.0000,221.0000,490.0000,385.0000,700.0000,1744.0000,450.0000,2183.0000,630.0000,2349.0000,2730.0000,51308.0000,2720.0000,6248.0000,0.0000,0.0000,50.0000,49.0000,1160.0000,1111.0000,0.0000,0.0000,220.0000,116.0000,260.0000,275.0000,410.0000,73.0000,660.0000,601.0000,70.0000,41.0000,190.0000,377.0000,70.0000,178.0000,80.0000,243.0000,160.0000,28.0000,2790.0000,11647.0000,730.0000,1378.0000,620.0000,1180.0000,530.0000,689.0000,220.0000,205.0000,20.0000,12.0000,2200.0000,5137.0000,2330.0000,5636.0000,0.0000,0.0000,0.0000,0.0000,370.0000,516.0000,2430.0000,6499.0000
01,AL,35023,3,1530.0000,390.0000,850.0000,250.0000,1000.0000,3510.0000,1130.0000,0.0000,0.0000,0.0000,94203.0000,1530.0000,94728.0000,1350.0000,73581.0000,380.0000,333.0000,170.0000,382.0000,140.0000,318.0000,440.0000,272.0000,200.0000,749.0000,100.0000,378.0000,160.0000,2531.0000,440.0000,10058.0000,0.0000,50.0000,142.0000,370.0000,5717.0000,40.0000,416.0000,320.0000,525.0000,40.0000,9.0000,0.0000,0.0000,30.0000,156.0000,40.0000,157.0000,130.0000,133.0000,0.0000,0.0000,0.0000,0.0000,640.0000,10645.0000,39760.0000,540.0000,1425.0000,80.0000,129.0000,540.0000,484.0000,640.0000,2239.0000,500.0000,2753.0000,580.0000,2662.0000,1530.0000,59808.0000,1530.0000,8187.0000,0.0000,0.0000,0.0000,0.0000,680.0000,1000.0000,40.0000,3.0000,120.0000,68.0000,140.0000,181.0000,110.0000,18.0000,470.0000,692.0000,70.0000,27.0000,130.0000,258.0000,0.0000,0.0000,0.0000,0.0000,60.0000,27.0000,1520.0000,10377.0000,0.0000,0.0000,0.0000,0.0000,70.0000,87.0000,110.0000,107.0000,0.0000,0.0000,1460.0000,7187.0000,1480.0000,7548.0000,0.0000,0.0000,0.0000,0.0000,340.0000,647.0000,1180.0000,3464.0000
01,AL,35023,4,990.0000,120.0000,780.0000,70.0000,650.0000,2560.0000,800.0000,0.0000,0.0000,0.0000,84877.0000,990.0000,85325.0000,890.0000,67254.0000,350.0000,317.0000,150.0000,215.0000,130.0000,141.0000,350.0000,258.0000,130.0000,780.0000,100.0000,443.0000,120.0000,2306.0000,310.0000,7957.0000,40.0000,30.0000,93.0000,250.0000,5218.0000,40.0000,395.0000,230.0000,448.0000,40.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,103.0000,0.0000,0.0000,0.0000,0.0000,470.0000,8712.0000,40985.0000,420.0000,1492.0000,50.0000,90.0000,430.0000,433.0000,470.0000,2217.0000,400.0000,2439.0000,440.0000,2364.0000,990.0000,59786.0000,980.0000,8567.0000,0.0000,0.0000,0.0000,0.0000,420.0000,707.0000,0.0000,0.0000,80.0000,40.0000,110.0000,128.0000,0.0000,0.0000,310.0000,511.0000,40.0000,11.0000,80.0000,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,980.0000,9921.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,65.0000,0.0000,0.0000,980.0000,7861.0000,980.0000,8100.0000,0.0000,0.0000,0.0000,0.0000,240.0000,594.0000,740.0000,2329.0000
01,AL,35023,5,960.0000,70.0000,870.0000,30.0000,660.0000,2670.0000,850.0000,0.0000,0.0000,0.0000,121733.0000,960.0000,122462.0000,910.0000,98712.0000,430.0000,838.0000,190.0000,571.0000,170.0000,454.0000,530.0000,473.0000,170.0000,2072.0000,130.0000,986.0000,140.0000,4192.0000,300.0000,9859.0000,0.0000,30.0000,75.0000,210.0000,4264.0000,60.0000,995.0000,290.0000,729.0000,70.0000,18.0000,0.0000,0.0000,30.0000,290.0000,20.0000,97.0000,110.0000,102.0000,30.0000,54.0000,0.0000,0.0000,660.0000,14099.0000,84471.0000,620.0000,3161.0000,30.0000,70.0000,630.0000,763.0000,660.0000,4334.0000,580.0000,3954.0000,620.0000,4131.0000,960.0000,93323.0000,960.0000,15735.0000,30.0000,55.0000,0.0000,0.0000,420.0000,629.0000,40.0000,6.0000,80.0000,38.0000,130.0000,190.0000,0.0000,0.0000,250.0000,325.0000,50.0000,16.0000,120.0000,361.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,960.0000,16707.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,121.0000,0.0000,0.0000,960.0000,15108.0000,960.0000,15548.0000,0.0000,0.0000,0.0000,0.0000,340.0000,1323.0000,610.0000,2395.0000
